datetime,tempmax,tempmin,temp,humidity,windspeed,solarradiation,Evapoatranspiration,precip,precipprob,precipcover,soil_moisture
2020-01-01,24.392954889491552,16.162125119738363,20.806283355255715,76.21845519064146,5.219741753912222,103.15520049216606,0.5,0.0,0,0.0,60.0
2020-01-02,22.819210787855837,12.46061740177812,18.262016176968558,73.13513613031377,6.628082204327375,144.06070309887295,1.029635158341745,0.0,0,0.0,59.485182420829126
2020-01-03,25.185011895400798,17.150213593990433,20.46017789670836,60.60760819519179,3.317754057319279,101.93995227648907,0.9019558911068467,0.0,0,0.0,59.0342044752757
2020-01-04,20.595853994929886,13.471799694260476,17.523515540925636,63.57758330020889,8.412613753694316,108.39071513046034,0.74584643291803,0.0,0,0.0,58.661281258816686
2020-01-05,20.253687749515947,12.017132699877424,16.86043456894059,61.59934393430138,2.0,151.9455373411957,2.075644813271507,0.0,0,0.0,57.62345885218093
2020-01-06,22.326287800845233,11.289002740018393,17.12061114565896,56.98261694430411,7.238763667960933,125.57392902726116,1.5007864584122768,0.0,0,0.0,56.87306562297479
2020-01-07,23.94234109656575,14.752980574809083,18.12123616769549,61.9269072109,2.0,144.1968442120052,1.5182791763995263,0.0,0,0.0,56.11392603477503
2020-01-08,26.02915226580069,14.86236847846617,20.25955765323559,65.28980849449611,6.432126595010896,125.810821699592,1.5353522802533233,0.0,0,0.0,55.346249894648366
2020-01-09,23.681711565326225,12.794407515626997,18.462543574903684,64.575005178152,10.509536282597994,116.12395664259853,1.3117456531062526,0.0,0,0.0,54.69037706809524
2020-01-10,23.088400036932534,12.214033503635878,17.771610468718066,59.44959376826295,2.0,144.45723376890783,2.0865522286524154,0.0,0,0.0,53.647100953769026
2020-01-11,22.982366454856887,14.857811703603463,18.076615170416847,56.98876252719918,2.054375104317079,157.15106511881137,1.773120449722081,0.0,0,0.0,52.76054072890798
2020-01-12,23.942693920323915,14.46578327258966,19.064218936631644,65.89852809776553,5.2015694332627245,122.30289086582007,0.5887796297249129,0.0,0,0.0,52.46615091404553
2020-01-13,22.449263661725123,13.760280630787857,17.805439283133502,63.66724863404524,9.925899817040614,101.67670984407258,0.9461005121618514,0.0,0,0.0,51.993100657964604
2020-01-14,21.2156269188841,14.00633491653969,17.501254293405594,52.983046837832724,10.066114535649476,127.48382473075945,1.497488087513629,0.0,0,0.0,51.24435661420779
2020-01-15,21.157494007250058,11.30496374891878,15.26326654204536,61.36518379061283,9.870454189568017,89.0621164937684,0.5,0.0,0,0.0,50.99435661420779
2020-01-16,22.86687758052882,14.814779737870522,19.06434462631495,67.46948084058452,5.306790604171059,92.08149983657256,0.5,0.0,0,0.0,50.74435661420779
2020-01-17,20.071259513246382,12.631705266652336,16.075676368223128,56.702625563060444,4.657180532459707,83.02992979213462,0.5,0.0,0,0.0,50.49435661420779
2020-01-18,22.499078917751106,14.43722130440565,18.46542667544335,61.816632891037806,8.774392852165695,113.17762070615383,1.2771995951374469,0.0,0,0.0,49.855756816639065
2020-01-19,24.251411153329876,12.84130338899716,18.423161387332993,61.333698366465654,5.7752034585794,111.79118918694122,1.2946436455854893,24.641551360284875,100,4.415590273251993,68.92167608207421
2020-01-20,21.077978964161264,11.54345607124393,16.968523096661993,57.37123227974866,2.0,85.10548704131018,0.6320798484676053,0.0,0,0.0,68.60563615784041
2020-01-21,19.453137445552663,12.365528671045595,15.675191868734196,61.03830626858343,7.385633936970292,102.2537123662311,1.0090795291539412,0.0,0,0.0,68.10109639326343
2020-01-22,21.711802386316723,12.336859063315835,16.619613773466146,53.13706432505431,8.598706391900494,131.64068631810025,2.0552589817591786,0.0,0,0.0,67.07346690238384
2020-01-23,21.02865334341831,12.010436484269373,17.649978779785172,60.12895244690317,9.010502881321367,89.84986064783142,0.5634346541331225,0.0,0,0.0,66.79174957531728
2020-01-24,19.058341130492504,11.144079403154707,15.888287736328786,66.33900992026737,2.0,71.2130652697966,0.5,0.0,0,0.0,66.54174957531728
2020-01-25,19.277298936861285,10.922256165192959,14.234352465142738,53.91885227262843,8.918889649843482,135.4212529921665,1.1148494462701635,0.0,0,0.0,65.9843248521822
2020-01-26,18.76516108866469,8.773467507036079,14.608655299320187,64.36710158066899,9.916561954835707,138.90817982716257,1.4211147742111148,0.0,0,0.0,65.27376746507665
2020-01-27,18.699522615929833,12.013489395054636,15.352499436808246,48.22534352912458,3.057401786852098,125.08982596677879,1.2422019454251503,0.0,0,0.0,64.65266649236408
2020-01-28,21.41533018047737,13.79856562168466,16.955742283071352,57.777382069713,2.5335325777203126,101.27331131263078,0.6459207746869726,0.0,0,0.0,64.32970610502059
2020-01-29,21.10434337118003,11.200787966011067,16.32262447121166,47.98604840085013,7.495374961208963,92.04887335584243,1.5734320327179931,0.0,0,0.0,63.5429900886616
2020-01-30,22.475774076904568,12.916485803464731,17.305077337374744,57.15692321018646,7.903315854206292,99.37494007799172,1.0919794987610556,0.0,0,0.0,62.99700033928107
2020-01-31,21.67385938324418,12.01742337587456,17.199741295070144,61.35830531733308,3.5676914163963973,76.95986124299466,0.5614716175274184,0.0,0,0.0,62.716264530517364
2020-02-01,21.22158937919212,11.193248517056903,16.058524528910322,58.75904204825286,4.407650849964,99.74178114088686,0.8710857830940774,0.0,0,0.0,62.28072163897033
2020-02-02,19.172894062806325,7.8531161866029615,13.227105186272333,53.541710540208584,9.22410389224872,116.15841869485305,1.2449683180245332,0.0,0,0.0,61.65823747995806
2020-02-03,18.416156104757338,9.204411905919404,15.119650584974671,47.43143035118329,2.0,119.17644934265164,1.9574204832284585,0.0,0,0.0,60.67952723834383
2020-02-04,19.4179477961785,12.494781798742348,15.708227399546509,57.542662795666175,2.0,139.8630578682007,1.8182423243170436,0.0,0,0.0,59.77040607618531
2020-02-05,19.14196653219168,8.31981559717098,13.681553124703559,58.87675228342529,5.550707330093686,119.40721120660396,1.1671151693766741,0.0,0,0.0,59.186848491496974
2020-02-06,18.788581624227874,8.314132095934369,14.130150504234436,57.42904659088042,2.0,128.64062733148916,1.471836742026865,0.0,0,0.0,58.45093012048354
2020-02-07,18.616667177033563,9.918582953939495,14.304209779827023,57.22614345260163,7.508179697555121,62.57170543851086,0.5,0.0,0,0.0,58.20093012048354
2020-02-08,21.706047973150625,11.2017129252986,16.029774949549093,49.41927945043684,5.5295278339212075,126.69733734785441,1.2052329746044004,0.0,0,0.0,57.59831363318134
2020-02-09,20.678632304007735,10.416577941713026,15.337968369957162,43.67143640744732,2.0,81.2822868774893,1.1939508506217704,0.0,0,0.0,57.001338207870454
2020-02-10,16.982805294927388,7.891667564348975,12.86879382212059,38.94189612741424,9.790526596768524,87.76349531031352,0.9072552439936429,0.0,0,0.0,56.54771058587363
2020-02-11,18.737938452229105,7.159181100392862,12.916094967918097,37.72427433560263,7.0773641432604055,137.79359228624338,2.4810337203519612,0.0,0,0.0,55.30719372569765
2020-02-12,18.01303583102286,9.201565712146277,13.198640902255354,51.25789863418712,3.0051847951595985,129.4263766324491,0.9840996249517211,0.0,0,0.0,54.81514391322179
2020-02-13,18.512279165426794,9.52667171443327,14.962484007102518,40.18177952660182,9.39839473828005,94.58685800571588,1.0799169920862757,0.0,0,0.0,54.27518541717865
2020-02-14,15.907674878590216,9.394015634587221,12.630334917451153,46.137317293779915,9.048614964062596,117.43681666933185,1.3292002472401472,0.0,0,0.0,53.61058529355857
2020-02-15,17.85168071161585,8.53421638059166,12.92498358497335,53.60063800561264,5.214377957883809,112.61858935750293,0.7604151972850022,0.0,0,0.0,53.23037769491607
2020-02-16,15.927264684289755,8.281403394315271,12.627823132324577,47.87679918504146,9.071622756842665,137.63429245979654,1.7079101144331883,0.0,0,0.0,52.37642263769948
2020-02-17,18.769533643914766,9.289106019741103,13.598283735777475,51.3619895469115,5.140437588688669,135.14701978601175,1.694503636654293,0.0,0,0.0,51.52917081937233
2020-02-18,18.36422012748818,10.056570714748682,15.081338628233866,37.59642879635138,6.98312389277258,60.98885840010355,0.5,0.0,0,0.0,51.27917081937233
2020-02-19,17.16195406724326,8.366678980696843,12.15262349028953,51.25009468083075,4.952600438151612,88.1432208815005,0.5,0.0,0,0.0,51.02917081937233
2020-02-20,18.629919124220557,7.105502259298165,12.903651495400654,36.13722263412846,4.931185592880548,109.52846825029081,1.5699224403490977,0.0,0,0.0,50.24420959919778
2020-02-21,18.364161204918847,9.508368765172234,12.623841749726257,42.84875792316558,5.014408716430584,88.11524334184006,0.6036653189976292,0.0,0,0.0,49.94237693969897
2020-02-22,21.14700499282367,9.961851564415936,15.37613718320056,37.66487005730872,4.099690840699114,113.25263102159589,2.0466388570412115,0.0,0,0.0,48.91905751117836
2020-02-23,17.223958548983486,10.321509899262256,13.851889321658726,32.782604573312874,6.939051937117922,84.43654798787156,1.3453529729176645,0.0,0,0.0,48.246381024719525
2020-02-24,17.126277992220928,9.506161405342986,13.969276321960887,32.94891994218481,7.291529595641499,90.67777985456495,1.8177816872148207,0.0,0,0.0,47.337490181112116
2020-02-25,16.929173049414228,8.563923115604815,13.078489673172605,46.54465012005931,9.301951998405837,138.95242686187325,1.7147339929209093,0.0,0,0.0,46.48012318465166
2020-02-26,17.125842967997702,8.851341575317216,13.720727819015462,50.31249532907309,4.3594628375902245,112.8398898593417,0.6664131369270518,0.0,0,0.0,46.146916616188136
2020-02-27,17.30103081308777,9.847459328142346,13.020965751346864,39.19378781434275,4.694195427347942,132.7630139792542,2.4576502621706164,0.0,0,0.0,44.91809148510283
2020-02-28,19.16633093844972,10.107629266696376,15.569342071741817,37.05151974534045,3.7950701081442655,99.8242818098023,2.117779597758825,0.0,0,0.0,43.859201686223415
2020-02-29,17.79142640802019,10.258785141823303,14.631270544394933,33.30831887262239,4.432064760041564,100.27305547238359,2.029434817146009,0.0,0,0.0,42.84448427765041
2020-03-01,18.53299713420941,9.97289615509555,14.225169355296151,47.08537629180533,2.0,65.38006855318581,0.5,0.0,0,0.0,42.59448427765041
2020-03-02,18.591151600023277,10.857908720050347,15.329875931379704,45.762511976829025,2.6569588299085947,91.30228606334038,1.503127638333924,0.0,0,0.0,41.84292045848345
2020-03-03,18.7991182112315,9.700471170111229,13.557335748537394,40.751242434152296,2.0,86.89447575630874,1.284555536833516,0.0,0,0.0,41.20064269006669
2020-03-04,19.4325962277876,10.322872427202336,13.47792334370161,44.41313665307709,3.08685042270596,120.59262504369491,1.553421590720791,0.0,0,0.0,40.42393189470629
2020-03-05,20.181723134624004,11.299621009682218,14.59003029087951,30.856619523841097,8.999188761889123,90.9507897857674,1.5302393837986266,0.0,0,0.0,39.65881220280698
2020-03-06,17.48589226166867,9.132926262329411,12.812138321240546,46.328871491641856,8.333707434244051,117.05686952277306,1.2667151299128132,0.0,0,0.0,39.02545463785057
2020-03-07,17.886868242894355,9.319850192906754,13.941034312172004,36.68225913730865,2.7863489753583384,125.26751369828844,1.8498461006425488,0.0,0,0.0,38.1005315875293
2020-03-08,15.270687642228538,8.198776367317837,12.217684174839112,35.256794814971244,11.781400292886453,96.02041091364512,1.8244349412673468,0.0,0,0.0,37.188314116895626
2020-03-09,19.69458275223091,8.894847053273812,14.260421169200482,26.421651433327582,11.48345902789248,98.88781767760999,1.746828681874828,0.0,0,0.0,36.31489977595821
2020-03-10,19.414252849226273,10.572569810806606,14.046270685879968,29.83569764185134,6.86579599438408,118.08011483190437,2.259844568167116,0.0,0,0.0,35.184977491874655
