datetime,tempmax,tempmin,temp,humidity,windspeed,solarradiation,Evapoatranspiration,precip,precipprob,precipcover,soil_moisture
2015-01-01,21.341606477789366,11.910195573647593,17.66223850081182,62.79405082354515,9.196565816957722,180.89114929550152,2.2443442948139545,0.0,0,0.0,60.0
2015-01-02,24.64376998572716,16.23345297387657,20.274591249524075,56.624081518327245,3.9495594162453482,168.69802961724807,2.5702156413810067,0.0,0,0.0,58.714892179309494
2015-01-03,26.347553905163092,17.724953549228065,20.814854936130402,59.06223701767807,3.7335798787944654,172.92311175007023,2.5868358777305414,0.0,0,0.0,57.421474240444226
2015-01-04,24.679047957241785,15.478470118120889,20.550390042936293,60.84340084777225,10.84613951851921,150.21523965417822,2.017173754988581,0.0,0,0.0,56.41288736294994
2015-01-05,25.252805944357135,15.607264268459652,20.599311168592955,52.636589270394744,2.5720508552026207,129.37707029297314,2.0156430591990206,0.0,0,0.0,55.40506583335043
2015-01-06,21.156109708114606,14.044696223780175,17.86217485717388,53.301517168464095,7.641603519995317,153.3915671458711,2.1889729702116054,0.0,0,0.0,54.31057934824462
2015-01-07,23.479671732300826,14.226199967642607,19.956790620715573,58.47114474998893,10.602860173574715,128.62931647756648,1.6447081541234407,0.0,0,0.0,53.488225271182905
2015-01-08,20.39486801217388,11.902684303886183,16.365315691990055,50.14395563067241,6.144679367941958,144.2274653785497,2.0138830952363795,0.0,0,0.0,52.481283723564715
2015-01-09,20.61137143722328,13.22768654674655,16.717692380426243,59.01214228335124,2.326021607120855,173.764591047982,2.1964539448347025,0.0,0,0.0,51.383056751147365
2015-01-10,21.320779355237914,12.450216648689253,18.165193448111587,50.29670100198693,2.4778625697719514,117.0855099448195,1.6433944936082021,0.0,0,0.0,50.561359504343265
2015-01-11,23.620855597605985,13.991407940329797,19.486847685857526,57.42206061064159,7.350909688331116,140.61535242228132,1.8898887864993,0.0,0,0.0,49.616415111093616
2015-01-12,24.261297301463017,14.290355110922956,18.314102699466815,47.929427206936325,9.95703747760285,154.75981869737575,2.53013528354738,0.0,0,0.0,48.351347469319926
2015-01-13,23.22563387247637,14.122873079953589,18.748754766910274,54.163179966059005,9.069004745228096,124.86216726797116,1.663959823747501,0.0,0,0.0,47.519367557446174
2015-01-14,22.19343630726024,13.64966492031652,18.59092689825806,50.39575384394614,8.749442724887684,122.25139366934587,1.7843328710154167,0.0,0,0.0,46.62720112193846
2015-01-15,22.96712128873418,13.322298691445283,18.431772352348194,51.32680488718209,7.817841620781541,137.03814435612134,2.0175998779981414,0.0,0,0.0,45.618401182939394
2015-01-16,20.21672587254379,11.406828717234564,15.331249529248291,55.22637614267049,6.801143636909252,118.95531306704241,1.1509124071321528,0.0,0,0.0,45.04294497937332
2015-01-17,19.976447010225783,11.308861882069229,15.176529132244575,51.463461401619675,8.927838763646978,153.80001752068077,2.020480193557089,0.0,0,0.0,44.03270488259477
2015-01-18,20.783657632558413,12.286013432666998,17.600177773194076,45.177396622896794,3.694696475301266,125.61122509177119,2.0133724480099913,0.0,0,0.0,43.02601865858978
2015-01-19,19.56041317845333,11.039577949886116,16.550841882890744,51.91837459078266,6.332980081420894,123.89653106382774,1.5370960800264957,0.0,0,0.0,42.25747061857653
2015-01-20,23.439709290052015,13.339034860166208,17.738733446726066,48.78088887269421,6.788513739372026,124.34334867271829,1.8216958744922613,0.0,0,0.0,41.346622681330395
2015-01-21,19.678913101833015,12.842569920440937,16.34134373773291,44.82581036632889,2.0,128.00090363476193,1.9528619281520854,0.0,0,0.0,40.37019171725435
